214,0,"1 LabQuími","2023-09-04","10:20:00","11:15:00","INICIAL"
215,0,"1 LabQuími","2023-09-04","11:45:00","12:40:00","INICIAL"
216,0,"1 LabQuími","2023-09-04","12:40:00","13:35:00","INICIAL"
217,0,"1 LabQuími","2023-09-04","13:35:00","14:30:00","INICIAL"
218,0,"1 A0.1","2023-09-11","08:30:00","09:25:00","INICIAL"
219,0,"1 A0.1","2023-09-11","09:25:00","10:20:00","INICIAL"
220,0,"1 A0.1","2023-09-11","10:20:00","11:15:00","INICIAL"
221,0,"1 A0.1","2023-09-11","11:45:00","12:40:00","INICIAL"
222,0,"1 A0.1","2023-09-11","12:40:00","13:35:00","INICIAL"
223,0,"1 A0.1","2023-09-11","13:35:00","14:30:00","INICIAL"
224,0,"1 A0.2","2023-09-11","08:30:00","09:25:00","INICIAL"
225,0,"1 A0.2","2023-09-11","09:25:00","10:20:00","INICIAL"
226,0,"1 A0.2","2023-09-11","10:20:00","11:15:00","INICIAL"
227,0,"1 A0.2","2023-09-11","11:45:00","12:40:00","INICIAL"
228,0,"1 A0.2","2023-09-11","12:40:00","13:35:00","INICIAL"
229,0,"1 A0.2","2023-09-11","13:35:00","14:30:00","INICIAL"
230,0,"1 A0.3","2023-09-11","08:30:00","09:25:00","INICIAL"
231,0,"1 A0.3","2023-09-11","09:25:00","10:20:00","INICIAL"
232,0,"1 A0.3","2023-09-11","10:20:00","11:15:00","INICIAL"
233,0,"1 A0.3","2023-09-11","11:45:00","12:40:00","INICIAL"
234,0,"1 A0.3","2023-09-11","12:40:00","13:35:00","INICIAL"
235,0,"1 A0.3","2023-09-11","13:35:00","14:30:00","INICIAL"
236,0,"1 A0.4","2023-09-11","08:30:00","09:25:00","INICIAL"
237,0,"1 A0.4","2023-09-11","09:25:00","10:20:00","INICIAL"
238,0,"1 A0.4","2023-09-11","10:20:00","11:15:00","INICIAL"
239,0,"1 A0.4","2023-09-11","11:45:00","12:40:00","INICIAL"
240,0,"1 A0.4","2023-09-11","12:40:00","13:35:00","INICIAL"
241,0,"1 A0.4","2023-09-11","13:35:00","14:30:00","INICIAL"
242,0,"1 A0.5","2023-09-11","08:30:00","09:25:00","INICIAL"
243,0,"1 A0.5","2023-09-11","09:25:00","10:20:00","INICIAL"
244,0,"1 A0.5","2023-09-11","10:20:00","11:15:00","INICIAL"
245,0,"1 A0.5","2023-09-11","11:45:00","12:40:00","INICIAL"
246,0,"1 A0.5","2023-09-11","12:40:00","13:35:00","INICIAL"
247,0,"1 A0.5","2023-09-11","13:35:00","14:30:00","INICIAL"
248,0,"1 A0.6","2023-09-11","08:30:00","09:25:00","INICIAL"
249,0,"1 A0.6","2023-09-11","09:25:00","10:20:00","INICIAL"
250,0,"1 A0.6","2023-09-11","10:20:00","11:15:00","INICIAL"
251,0,"1 A0.6","2023-09-11","11:45:00","12:40:00","INICIAL"
252,0,"1 A0.6","2023-09-11","12:40:00","13:35:00","INICIAL"
253,0,"1 A0.6","2023-09-11","13:35:00","14:30:00","INICIAL"
254,0,"1 A0.7","2023-09-11","08:30:00","09:25:00","INICIAL"
255,0,"1 A0.7","2023-09-11","09:25:00","10:20:00","INICIAL"
256,0,"1 A0.7","2023-09-11","10:20:00","11:15:00","INICIAL"
257,0,"1 A0.7","2023-09-11","11:45:00","12:40:00","INICIAL"
258,0,"1 A0.7","2023-09-11","12:40:00","13:35:00","INICIAL"
259,0,"1 A0.7","2023-09-11","13:35:00","14:30:00","INICIAL"
260,0,"1 A1.1","2023-09-11","09:25:00","10:20:00","INICIAL"
261,0,"1 A1.1","2023-09-11","10:20:00","11:15:00","INICIAL"
262,0,"1 A1.1","2023-09-11","11:45:00","12:40:00","INICIAL"
263,0,"1 A1.1","2023-09-11","12:40:00","13:35:00","INICIAL"
264,0,"1 A1.1","2023-09-11","13:35:00","14:30:00","INICIAL"
265,0,"1 A1.2","2023-09-11","08:30:00","09:25:00","INICIAL"
266,0,"1 A1.2","2023-09-11","09:25:00","10:20:00","INICIAL"
267,0,"1 A1.2","2023-09-11","10:20:00","11:15:00","INICIAL"
268,0,"1 A1.2","2023-09-11","11:45:00","12:40:00","INICIAL"
